,file_name,class,detect_tf,size,iou_tf,class_tf,iou,conf
135,0047.txt,car,False,5208,-1,-1,-1.0,-1.0
136,0047.txt,car,False,1034,-1,-1,-1.0,-1.0
137,0047.txt,car,False,1352,-1,-1,-1.0,-1.0
138,0047.txt,car,False,621,-1,-1,-1.0,-1.0
139,0048.txt,car,False,5904,-1,-1,-1.0,-1.0
140,0048.txt,car,False,4400,-1,-1,-1.0,-1.0
141,0048.txt,car,False,594,-1,-1,-1.0,-1.0
142,0049.txt,car,True,13640,True,1,0.8132417239225485,0.002473
143,0049.txt,car,True,13640,True,1,0.8132417239225485,0.002473
144,0049.txt,car,True,13640,True,1,0.8132417239225485,0.002473
145,0050.txt,car,False,621,-1,-1,-1.0,-1.0
146,0051.txt,car,False,567,-1,-1,-1.0,-1.0
147,0052.txt,car,False,528,-1,-1,-1.0,-1.0
148,0053.txt,car,False,525,-1,-1,-1.0,-1.0
149,0054.txt,car,False,528,-1,-1,-1.0,-1.0
150,0055.txt,car,False,483,-1,-1,-1.0,-1.0
151,0056.txt,car,False,437,-1,-1,-1.0,-1.0
152,0057.txt,car,False,418,-1,-1,-1.0,-1.0
153,0058.txt,car,False,357,-1,-1,-1.0,-1.0
154,0059.txt,car,False,360,-1,-1,-1.0,-1.0
155,0060.txt,car,False,304,-1,-1,-1.0,-1.0
156,0061.txt,car,False,288,-1,-1,-1.0,-1.0
157,0062.txt,car,False,272,-1,-1,-1.0,-1.0
158,0063.txt,car,False,238,-1,-1,-1.0,-1.0
159,0064.txt,car,False,224,-1,-1,-1.0,-1.0
160,0065.txt,car,False,210,-1,-1,-1.0,-1.0
161,0066.txt,car,False,304,-1,-1,-1.0,-1.0
162,0067.txt,car,False,320,-1,-1,-1.0,-1.0
163,0068.txt,car,False,336,-1,-1,-1.0,-1.0
164,0069.txt,car,False,432,-1,-1,-1.0,-1.0
165,0070.txt,car,False,475,-1,-1,-1.0,-1.0
166,0071.txt,car,False,494,-1,-1,-1.0,-1.0
167,0072.txt,car,False,500,-1,-1,-1.0,-1.0
168,0073.txt,car,False,440,-1,-1,-1.0,-1.0
169,0074.txt,car,False,500,-1,-1,-1.0,-1.0
170,0075.txt,car,False,682,-1,-1,-1.0,-1.0
171,0076.txt,car,False,805,-1,-1,-1.0,-1.0
172,0077.txt,car,False,912,-1,-1,-1.0,-1.0
173,0078.txt,car,False,920,-1,-1,-1.0,-1.0
174,0079.txt,car,False,851,-1,-1,-1.0,-1.0
175,0080.txt,car,False,874,-1,-1,-1.0,-1.0
176,0081.txt,car,False,770,-1,-1,-1.0,-1.0
177,0082.txt,car,False,638,-1,-1,-1.0,-1.0
178,0083.txt,car,False,525,-1,-1,-1.0,-1.0
179,0084.txt,car,False,528,-1,-1,-1.0,-1.0
180,0085.txt,car,False,525,-1,-1,-1.0,-1.0
181,0086.txt,car,False,546,-1,-1,-1.0,-1.0
182,0086.txt,tru,False,7182,-1,-1,-1.0,-1.0
183,0087.txt,car,False,648,-1,-1,-1.0,-1.0
184,0087.txt,car,False,1248,-1,-1,-1.0,-1.0
185,0087.txt,tru,False,2275,-1,-1,-1.0,-1.0
186,0088.txt,car,False,644,-1,-1,-1.0,-1.0
187,0089.txt,car,False,832,-1,-1,-1.0,-1.0
188,0090.txt,car,False,1053,-1,-1,-1.0,-1.0
189,0090.txt,car,False,768,-1,-1,-1.0,-1.0
190,0091.txt,car,False,782,-1,-1,-1.0,-1.0
191,0091.txt,car,False,1053,-1,-1,-1.0,-1.0
192,0092.txt,car,False,1715,-1,-1,-1.0,-1.0
193,0092.txt,car,False,682,-1,-1,-1.0,-1.0
194,0093.txt,car,False,3456,-1,-1,-1.0,-1.0
195,0093.txt,car,False,609,-1,-1,-1.0,-1.0
196,0094.txt,car,False,7705,-1,-1,-1.0,-1.0
197,0094.txt,car,False,580,-1,-1,-1.0,-1.0
198,0095.txt,car,True,22826,True,1,0.949598883850715,0.029312
199,0095.txt,car,True,22826,True,1,0.949598883850715,0.029312
200,0096.txt,car,True,93852,True,1,0.8619115099984255,0.00407
201,0096.txt,car,True,93852,True,1,0.8619115099984255,0.00407
202,0097.txt,car,True,92486,True,1,0.8398350949838363,0.010987
203,0097.txt,car,True,92486,True,1,0.8398350949838363,0.010987
204,0098.txt,car,False,391,-1,-1,-1.0,-1.0
205,0099.txt,car,False,400,-1,-1,-1.0,-1.0
206,0100.txt,car,False,442,-1,-1,-1.0,-1.0
207,0101.txt,car,False,384,-1,-1,-1.0,-1.0
208,0102.txt,car,False,345,-1,-1,-1.0,-1.0
209,0103.txt,car,False,425,-1,-1,-1.0,-1.0
210,0104.txt,car,False,1632,-1,-1,-1.0,-1.0
211,0104.txt,car,False,5060,-1,-1,-1.0,-1.0
212,0105.txt,car,False,2268,-1,-1,-1.0,-1.0
213,0105.txt,car,True,24804,True,1,0.9723502304147466,0.010987
214,0106.txt,car,False,3792,-1,-1,-1.0,-1.0
215,0106.txt,car,True,63364,True,1,0.9189669328954243,0.010987
216,0107.txt,car,False,220,-1,-1,-1.0,-1.0
217,0107.txt,car,False,567,-1,-1,-1.0,-1.0
218,0108.txt,car,False,299,-1,-1,-1.0,-1.0
219,0108.txt,car,False,550,-1,-1,-1.0,-1.0
220,0109.txt,car,False,375,-1,-1,-1.0,-1.0
221,0109.txt,car,False,550,-1,-1,-1.0,-1.0
222,0110.txt,car,False,594,-1,-1,-1.0,-1.0
223,0110.txt,car,False,522,-1,-1,-1.0,-1.0
224,0110.txt,car,False,234,-1,-1,-1.0,-1.0
225,0111.txt,car,False,760,-1,-1,-1.0,-1.0
226,0111.txt,car,False,330,-1,-1,-1.0,-1.0
227,0111.txt,car,False,672,-1,-1,-1.0,-1.0
228,0112.txt,car,False,513,-1,-1,-1.0,-1.0
229,0112.txt,car,False,644,-1,-1,-1.0,-1.0
230,0112.txt,car,False,1368,-1,-1,-1.0,-1.0
231,0113.txt,car,False,2940,-1,-1,-1.0,-1.0
232,0113.txt,car,False,836,-1,-1,-1.0,-1.0
233,0113.txt,car,False,616,-1,-1,-1.0,-1.0
234,0114.txt,car,False,672,-1,-1,-1.0,-1.0
235,0114.txt,car,True,8140,True,1,0.5298031605212088,0.001501
236,0114.txt,car,True,8140,True,1,0.5298031605212088,0.001501
237,0115.txt,car,False,6600,-1,-1,-1.0,-1.0
238,0115.txt,car,False,6669,-1,-1,-1.0,-1.0
239,0115.txt,car,False,696,-1,-1,-1.0,-1.0
240,0116.txt,car,False,22100,-1,-1,-1.0,-1.0
241,0116.txt,car,False,720,-1,-1,-1.0,-1.0
242,0117.txt,car,False,750,-1,-1,-1.0,-1.0
243,0117.txt,car,False,528,-1,-1,-1.0,-1.0
244,0118.txt,car,False,855,-1,-1,-1.0,-1.0
245,0118.txt,car,False,837,-1,-1,-1.0,-1.0
246,0119.txt,car,False,1560,-1,-1,-1.0,-1.0
247,0119.txt,car,False,704,-1,-1,-1.0,-1.0
248,0119.txt,car,False,884,-1,-1,-1.0,-1.0
249,0120.txt,car,False,3458,-1,-1,-1.0,-1.0
250,0120.txt,car,False,1075,-1,-1,-1.0,-1.0
251,0120.txt,car,False,896,-1,-1,-1.0,-1.0
252,0121.txt,car,False,9856,-1,-1,-1.0,-1.0
253,0121.txt,car,False,2660,-1,-1,-1.0,-1.0
254,0121.txt,car,False,891,-1,-1,-1.0,-1.0
255,0122.txt,car,False,11544,-1,-1,-1.0,-1.0
256,0122.txt,car,False,780,-1,-1,-1.0,-1.0
257,0123.txt,car,False,9450,-1,-1,-1.0,-1.0
258,0123.txt,car,False,561,-1,-1,-1.0,-1.0
259,0123.txt,car,False,864,-1,-1,-1.0,-1.0
260,0124.txt,car,False,900,-1,-1,-1.0,-1.0
261,0124.txt,car,False,780,-1,-1,-1.0,-1.0
262,0125.txt,car,False,864,-1,-1,-1.0,-1.0
263,0125.txt,car,False,1984,-1,-1,-1.0,-1.0
264,0126.txt,car,False,750,-1,-1,-1.0,-1.0
265,0126.txt,car,False,4752,-1,-1,-1.0,-1.0
266,0127.txt,car,False,650,-1,-1,-1.0,-1.0
267,0127.txt,car,True,12996,True,1,0.9336206896551724,0.002473
268,0128.txt,car,False,648,-1,-1,-1.0,-1.0
269,0129.txt,car,False,720,-1,-1,-1.0,-1.0
270,0130.txt,car,False,648,-1,-1,-1.0,-1.0
271,0131.txt,car,False,943,-1,-1,-1.0,-1.0
272,0131.txt,car,False,616,-1,-1,-1.0,-1.0
273,0132.txt,car,False,2580,-1,-1,-1.0,-1.0
274,0133.txt,car,False,3015,-1,-1,-1.0,-1.0
275,0133.txt,car,False,1430,-1,-1,-1.0,-1.0
276,0133.txt,car,False,323,-1,-1,-1.0,-1.0
277,0134.txt,car,False,3431,-1,-1,-1.0,-1.0
278,0134.txt,car,False,580,-1,-1,-1.0,-1.0
279,0134.txt,car,False,4140,-1,-1,-1.0,-1.0
280,0134.txt,car,False,342,-1,-1,-1.0,-1.0
281,0135.txt,car,False,3900,-1,-1,-1.0,-1.0
282,0135.txt,tru,False,4140,-1,-1,-1.0,-1.0
283,0135.txt,car,False,5616,-1,-1,-1.0,-1.0
284,0135.txt,car,False,360,-1,-1,-1.0,-1.0
285,0136.txt,car,False,5880,-1,-1,-1.0,-1.0
286,0136.txt,car,False,4482,-1,-1,-1.0,-1.0
287,0136.txt,car,False,480,-1,-1,-1.0,-1.0
288,0137.txt,car,True,114235,True,1,0.8656926382103565,0.001501
289,0138.txt,car,True,45315,True,1,0.966402776271554,0.268941
290,0139.txt,car,False,11070,-1,-1,-1.0,-1.0
291,0140.txt,car,False,4565,-1,-1,-1.0,-1.0
292,0141.txt,car,False,2655,-1,-1,-1.0,-1.0
293,0142.txt,car,False,1610,-1,-1,-1.0,-1.0
294,0143.txt,car,False,1102,-1,-1,-1.0,-1.0
295,0144.txt,car,False,850,-1,-1,-1.0,-1.0
296,0145.txt,car,False,667,-1,-1,-1.0,-1.0
297,0146.txt,car,False,572,-1,-1,-1.0,-1.0
298,0147.txt,car,False,441,-1,-1,-1.0,-1.0
299,0148.txt,car,False,380,-1,-1,-1.0,-1.0
300,0149.txt,car,False,368,-1,-1,-1.0,-1.0
301,0150.txt,per,False,2322,-1,-1,-1.0,-1.0
302,0150.txt,car,True,15394,True,1,0.7027001148985064,0.002473
303,0151.txt,car,True,36309,True,1,0.7896916705016107,0.010987
304,0151.txt,tru,True,36309,True,1,0.7896916705016107,0.010987
305,0152.txt,car,False,6858,-1,-1,-1.0,-1.0
306,0153.txt,car,False,1175,-1,-1,-1.0,-1.0
307,0154.txt,bus,False,18832,-1,-1,-1.0,-1.0
308,0155.txt,car,True,28531,True,1,0.6598087092206779,0.119203
309,0155.txt,bus,True,28531,True,1,0.6598087092206779,0.119203
310,0156.txt,bus,False,2414,-1,-1,-1.0,-1.0
311,0156.txt,car,False,8680,-1,-1,-1.0,-1.0
312,0156.txt,car,False,432,-1,-1,-1.0,-1.0
313,0157.txt,car,False,1715,-1,-1,-1.0,-1.0
314,0158.txt,car,False,990,-1,-1,-1.0,-1.0
315,0158.txt,car,False,1666,-1,-1,-1.0,-1.0
316,0158.txt,car,False,270,-1,-1,-1.0,-1.0
317,0158.txt,car,False,1728,-1,-1,-1.0,-1.0
318,0159.txt,car,False,26058,-1,-1,-1.0,-1.0
319,0159.txt,car,False,1645,-1,-1,-1.0,-1.0
320,0160.txt,car,False,1564,-1,-1,-1.0,-1.0
321,0161.txt,car,False,1575,-1,-1,-1.0,-1.0
322,0162.txt,car,False,2001,-1,-1,-1.0,-1.0
323,0162.txt,car,False,960,-1,-1,-1.0,-1.0
324,0162.txt,car,False,150,-1,-1,-1.0,-1.0
325,0162.txt,car,False,294,-1,-1,-1.0,-1.0
326,0162.txt,car,False,1656,-1,-1,-1.0,-1.0
327,0163.txt,car,False,420,-1,-1,-1.0,-1.0
328,0163.txt,car,False,938,-1,-1,-1.0,-1.0
329,0163.txt,car,False,368,-1,-1,-1.0,-1.0
330,0163.txt,car,False,1645,-1,-1,-1.0,-1.0
331,0164.txt,car,False,416,-1,-1,-1.0,-1.0
332,0164.txt,car,False,1575,-1,-1,-1.0,-1.0
333,0165.txt,tru,False,2871,-1,-1,-1.0,-1.0
334,0165.txt,car,False,532,-1,-1,-1.0,-1.0
335,0165.txt,car,False,1364,-1,-1,-1.0,-1.0
336,0166.txt,car,False,630,-1,-1,-1.0,-1.0
337,0166.txt,car,False,1364,-1,-1,-1.0,-1.0
338,0167.txt,car,False,1160,-1,-1,-1.0,-1.0
339,0168.txt,car,False,748,-1,-1,-1.0,-1.0
340,0168.txt,car,False,1131,-1,-1,-1.0,-1.0
341,0169.txt,car,False,840,-1,-1,-1.0,-1.0
342,0169.txt,car,False,962,-1,-1,-1.0,-1.0
343,0170.txt,car,False,897,-1,-1,-1.0,-1.0
344,0170.txt,car,False,910,-1,-1,-1.0,-1.0
345,0171.txt,car,False,936,-1,-1,-1.0,-1.0
346,0171.txt,car,False,792,-1,-1,-1.0,-1.0
347,0172.txt,car,False,975,-1,-1,-1.0,-1.0
348,0172.txt,car,False,792,-1,-1,-1.0,-1.0
349,0173.txt,car,False,1075,-1,-1,-1.0,-1.0
350,0173.txt,car,False,792,-1,-1,-1.0,-1.0
351,0174.txt,car,False,1232,-1,-1,-1.0,-1.0
352,0174.txt,car,False,704,-1,-1,-1.0,-1.0
353,0175.txt,car,False,1305,-1,-1,-1.0,-1.0
354,0175.txt,car,False,520,-1,-1,-1.0,-1.0
355,0176.txt,car,False,1410,-1,-1,-1.0,-1.0
356,0176.txt,car,False,800,-1,-1,-1.0,-1.0
357,0177.txt,car,False,1728,-1,-1,-1.0,-1.0
358,0177.txt,car,False,744,-1,-1,-1.0,-1.0
359,0178.txt,car,False,2170,-1,-1,-1.0,-1.0
360,0178.txt,car,False,644,-1,-1,-1.0,-1.0
361,0179.txt,car,False,2268,-1,-1,-1.0,-1.0
362,0180.txt,car,False,1674,-1,-1,-1.0,-1.0
363,0181.txt,car,False,1500,-1,-1,-1.0,-1.0
364,0182.txt,car,False,1008,-1,-1,-1.0,-1.0
365,0183.txt,car,False,740,-1,-1,-1.0,-1.0
366,0184.txt,car,False,540,-1,-1,-1.0,-1.0
367,0185.txt,car,False,638,-1,-1,-1.0,-1.0
368,0186.txt,car,False,690,-1,-1,-1.0,-1.0
369,0187.txt,car,False,690,-1,-1,-1.0,-1.0
370,0188.txt,car,False,714,-1,-1,-1.0,-1.0
371,0189.txt,car,False,759,-1,-1,-1.0,-1.0
372,0190.txt,car,False,850,-1,-1,-1.0,-1.0
373,0191.txt,car,False,825,-1,-1,-1.0,-1.0
374,0191.txt,car,False,300,-1,-1,-1.0,-1.0
375,0192.txt,car,False,408,-1,-1,-1.0,-1.0
376,0192.txt,car,False,825,-1,-1,-1.0,-1.0
377,0193.txt,car,False,551,-1,-1,-1.0,-1.0
378,0193.txt,car,False,825,-1,-1,-1.0,-1.0
379,0194.txt,car,False,792,-1,-1,-1.0,-1.0
380,0194.txt,car,False,736,-1,-1,-1.0,-1.0
381,0195.txt,car,False,1392,-1,-1,-1.0,-1.0
382,0195.txt,car,False,682,-1,-1,-1.0,-1.0
383,0196.txt,car,False,3108,-1,-1,-1.0,-1.0
384,0196.txt,car,False,630,-1,-1,-1.0,-1.0
385,0197.txt,car,False,8442,-1,-1,-1.0,-1.0
386,0197.txt,car,False,621,-1,-1,-1.0,-1.0
387,0197.txt,car,False,315,-1,-1,-1.0,-1.0
388,0198.txt,car,True,37260,True,1,0.9745571658615136,0.880797
389,0198.txt,car,True,37260,True,1,0.9745571658615136,0.880797
390,0198.txt,car,True,37260,True,1,0.9745571658615136,0.880797
391,0199.txt,car,True,114390,True,1,0.8989614032875762,0.119203
392,0199.txt,car,True,114390,True,1,0.8989614032875762,0.119203
393,0199.txt,car,True,114390,True,1,0.8989614032875762,0.119203
394,0200.txt,car,False,875,-1,-1,-1.0,-1.0
395,0200.txt,car,False,384,-1,-1,-1.0,-1.0
396,0201.txt,car,False,1305,-1,-1,-1.0,-1.0
397,0201.txt,car,False,345,-1,-1,-1.0,-1.0
398,0202.txt,mot,False,3886,-1,-1,-1.0,-1.0
399,0202.txt,car,False,2340,-1,-1,-1.0,-1.0
400,0202.txt,car,False,374,-1,-1,-1.0,-1.0
401,0203.txt,car,False,2160,-1,-1,-1.0,-1.0
402,0203.txt,car,False,6363,-1,-1,-1.0,-1.0
403,0203.txt,car,True,21645,True,1,0.9452725048702034,0.731059
404,0203.txt,car,True,21645,True,1,0.9452725048702034,0.731059
405,0203.txt,car,True,31850,True,1,0.9769017554665845,0.924142
406,0203.txt,car,True,22072,True,1,0.915206307039719,0.817575
407,0203.txt,bus,True,76140,True,1,0.5210567617054669,0.017986
408,0204.txt,car,False,1976,-1,-1,-1.0,-1.0
409,0204.txt,car,False,5760,-1,-1,-1.0,-1.0
410,0204.txt,car,False,3420,-1,-1,-1.0,-1.0
411,0204.txt,car,True,27450,True,1,0.9710746812386156,0.880797
412,0204.txt,car,True,20160,True,1,0.9421390999415546,0.622459
413,0204.txt,bus,True,80910,True,1,0.5346571015841148,0.00407
414,0204.txt,car,True,20984,True,1,0.9329235219670946,0.817575
415,0205.txt,car,False,3612,-1,-1,-1.0,-1.0
416,0205.txt,car,True,17487,True,1,0.9527077257391204,0.880797
417,0205.txt,car,True,17487,True,1,0.9527077257391204,0.880797
418,0205.txt,car,True,17487,True,1,0.9527077257391204,0.880797
419,0205.txt,car,True,17487,True,1,0.9527077257391204,0.880797
420,0205.txt,car,True,35862,True,1,0.9772727272727273,0.924142
421,0205.txt,car,True,21525,True,1,0.956845910528694,0.880797
422,0206.txt,car,False,13452,-1,-1,-1.0,-1.0
423,0206.txt,car,False,1240,-1,-1,-1.0,-1.0
424,0206.txt,car,False,3978,-1,-1,-1.0,-1.0
425,0206.txt,car,False,2747,-1,-1,-1.0,-1.0
426,0206.txt,car,True,51269,True,1,0.9666101055806938,0.880797
427,0206.txt,car,True,18582,True,1,0.9506036164268016,0.622459
428,0207.txt,car,False,2720,-1,-1,-1.0,-1.0
429,0207.txt,car,False,891,-1,-1,-1.0,-1.0
430,0207.txt,car,False,8100,-1,-1,-1.0,-1.0
431,0207.txt,car,False,3150,-1,-1,-1.0,-1.0
432,0207.txt,car,False,9775,-1,-1,-1.0,-1.0
433,0207.txt,car,False,2280,-1,-1,-1.0,-1.0
434,0207.txt,car,True,42733,True,1,0.9734740049866101,0.924142
435,0208.txt,car,False,7979,-1,-1,-1.0,-1.0
436,0208.txt,car,False,644,-1,-1,-1.0,-1.0
437,0208.txt,car,False,4600,-1,-1,-1.0,-1.0
438,0208.txt,car,False,2016,-1,-1,-1.0,-1.0
439,0208.txt,car,False,483,-1,-1,-1.0,-1.0
440,0208.txt,car,False,1550,-1,-1,-1.0,-1.0
441,0208.txt,car,False,4680,-1,-1,-1.0,-1.0
442,0208.txt,car,True,17266,True,1,0.9787981859410431,0.268941
443,0209.txt,car,False,432,-1,-1,-1.0,-1.0
444,0209.txt,car,False,3198,-1,-1,-1.0,-1.0
445,0209.txt,car,False,1276,-1,-1,-1.0,-1.0
446,0209.txt,car,False,399,-1,-1,-1.0,-1.0
447,0209.txt,car,False,1066,-1,-1,-1.0,-1.0
448,0209.txt,car,False,6615,-1,-1,-1.0,-1.0
449,0209.txt,car,False,2464,-1,-1,-1.0,-1.0
450,0209.txt,car,False,288,-1,-1,-1.0,-1.0
451,0209.txt,car,False,988,-1,-1,-1.0,-1.0
