,file_name,class,detect_tf,size,iou_tf,class_tf,iou,conf
78,0023.txt,car,lack_conf,1110,True,0,0.888507718696398,0.002473
79,0024.txt,car,False,2052,not_exist,-100,-100.0,-1.0
80,0024.txt,car,False,1178,not_exist,-100,-100.0,-1.0
81,0025.txt,car,False,2562,not_exist,-100,-100.0,-1.0
82,0025.txt,car,False,1209,not_exist,-100,-100.0,-1.0
83,0026.txt,car,False,3174,not_exist,-100,-100.0,-1.0
84,0026.txt,car,False,1312,not_exist,-100,-100.0,-1.0
85,0027.txt,car,False,4029,not_exist,-100,-100.0,-1.0
86,0027.txt,car,False,1505,not_exist,-100,-100.0,-1.0
87,0028.txt,car,False,4840,not_exist,-100,-100.0,-1.0
88,0028.txt,car,lack_conf,1584,True,0,0.84,0.002473
89,0029.txt,car,False,5820,not_exist,-100,-100.0,-1.0
90,0029.txt,car,False,1548,not_exist,-100,-100.0,-1.0
91,0030.txt,car,False,6489,not_exist,-100,-100.0,-1.0
92,0030.txt,car,False,1280,not_exist,-100,-100.0,-1.0
93,0031.txt,car,False,6448,not_exist,-100,-100.0,-1.0
94,0031.txt,car,False,1140,not_exist,-100,-100.0,-1.0
95,0032.txt,car,False,5900,not_exist,-100,-100.0,-1.0
96,0032.txt,car,False,980,not_exist,-100,-100.0,-1.0
97,0033.txt,car,False,5346,not_exist,-100,-100.0,-1.0
98,0033.txt,car,False,800,not_exist,-100,-100.0,-1.0
99,0034.txt,car,False,5247,not_exist,-100,-100.0,-1.0
100,0034.txt,car,lack_conf,750,True,0,0.7876712328767124,0.002473
101,0035.txt,car,False,5824,not_exist,-100,-100.0,-1.0
102,0035.txt,car,False,750,not_exist,-100,-100.0,-1.0
103,0036.txt,car,lack_conf,7137,True,0,0.9667927700714586,0.001501
104,0036.txt,car,False,750,not_exist,-100,-100.0,-1.0
105,0037.txt,car,False,10360,not_exist,-100,-100.0,-1.0
106,0037.txt,car,False,672,not_exist,-100,-100.0,-1.0
107,0038.txt,car,False,16435,not_exist,-100,-100.0,-1.0
108,0038.txt,car,False,672,not_exist,-100,-100.0,-1.0
109,0039.txt,car,only_pos,15260,positive,0,0.03272019808984789,0.002473
110,0039.txt,car,False,644,not_exist,-100,-100.0,-1.0
111,0040.txt,car,lack_conf,621,True,0,0.8895800933125972,0.006693
112,0041.txt,car,lack_conf,572,True,0,0.7975460122699386,0.00407
113,0041.txt,car,False,1888,not_exist,-100,-100.0,-1.0
114,0042.txt,car,False,4802,not_exist,-100,-100.0,-1.0
115,0042.txt,car,lack_conf,594,True,0,0.8058727569331158,0.001501
116,0042.txt,car,False,221,not_exist,-100,-100.0,-1.0
117,0043.txt,car,only_pos,10823,positive,0,0.02443171648469662,0.001501
118,0043.txt,car,False,621,not_exist,-100,-100.0,-1.0
119,0043.txt,car,False,352,not_exist,-100,-100.0,-1.0
120,0044.txt,car,False,792,not_exist,-100,-100.0,-1.0
121,0044.txt,car,False,600,not_exist,-100,-100.0,-1.0
122,0044.txt,car,False,682,not_exist,-100,-100.0,-1.0
123,0044.txt,car,False,550,not_exist,-100,-100.0,-1.0
124,0044.txt,car,False,153,not_exist,-100,-100.0,-1.0
125,0044.txt,car,False,136,not_exist,-100,-100.0,-1.0
126,0045.txt,car,False,1161,not_exist,-100,-100.0,-1.0
127,0045.txt,car,False,378,not_exist,-100,-100.0,-1.0
128,0045.txt,car,False,400,not_exist,-100,-100.0,-1.0
129,0045.txt,car,lack_conf,621,True,0,0.8015625,0.002473
130,0045.txt,car,False,288,not_exist,-100,-100.0,-1.0
131,0046.txt,car,lack_conf,2418,True,0,0.9586435070306039,0.006693
132,0046.txt,car,False,612,not_exist,-100,-100.0,-1.0
133,0046.txt,car,False,680,not_exist,-100,-100.0,-1.0
134,0046.txt,car,False,621,not_exist,-100,-100.0,-1.0
135,0047.txt,car,False,5208,not_exist,-100,-100.0,-1.0
136,0047.txt,car,lack_conf,1034,True,0,0.8235294117647058,0.002473
137,0047.txt,car,only_pos,1352,positive,0,0.04648074369189907,0.002473
138,0047.txt,car,False,621,not_exist,-100,-100.0,-1.0
139,0048.txt,car,lack_conf,5904,True,0,0.9042342044326828,0.002473
140,0048.txt,car,False,4400,not_exist,-100,-100.0,-1.0
141,0048.txt,car,False,594,not_exist,-100,-100.0,-1.0
142,0049.txt,car,lack_conf,13640,True,0,0.8417602996254682,0.001501
143,0049.txt,car,only_pos,3913,positive,0,0.026788495483335065,0.001501
144,0049.txt,car,False,644,not_exist,-100,-100.0,-1.0
145,0050.txt,car,False,621,not_exist,-100,-100.0,-1.0
146,0051.txt,car,False,567,not_exist,-100,-100.0,-1.0
147,0052.txt,car,False,528,not_exist,-100,-100.0,-1.0
148,0053.txt,car,False,525,not_exist,-100,-100.0,-1.0
149,0054.txt,car,False,528,not_exist,-100,-100.0,-1.0
150,0055.txt,car,lack_conf,483,True,0,0.7658349328214972,0.00407
151,0056.txt,car,False,437,not_exist,-100,-100.0,-1.0
152,0057.txt,car,False,418,not_exist,-100,-100.0,-1.0
153,0058.txt,car,False,357,not_exist,-100,-100.0,-1.0
154,0059.txt,car,False,360,not_exist,-100,-100.0,-1.0
155,0060.txt,car,False,304,not_exist,-100,-100.0,-1.0
156,0061.txt,car,lack_conf,288,True,0,0.7531645569620253,0.00407
157,0062.txt,car,lack_conf,272,True,0,0.7933333333333333,0.006693
158,0063.txt,car,False,238,not_exist,-100,-100.0,-1.0
159,0064.txt,car,False,224,not_exist,-100,-100.0,-1.0
160,0065.txt,car,False,210,not_exist,-100,-100.0,-1.0
161,0066.txt,car,lack_conf,304,True,0,0.6971608832807571,0.001501
162,0067.txt,car,False,320,not_exist,-100,-100.0,-1.0
163,0068.txt,car,False,336,not_exist,-100,-100.0,-1.0
164,0069.txt,car,lack_conf,432,True,0,0.7547169811320755,0.001501
165,0070.txt,car,lack_conf,475,True,0,0.6778947368421052,0.002473
166,0071.txt,car,lack_conf,494,True,0,0.9109311740890689,0.017986
167,0072.txt,car,lack_conf,500,True,1,0.8786127167630058,0.006693
168,0073.txt,car,False,440,not_exist,-100,-100.0,-1.0
169,0074.txt,car,False,500,not_exist,-100,-100.0,-1.0
170,0075.txt,car,lack_conf,682,True,0,0.8831908831908832,0.001501
171,0076.txt,car,lack_conf,805,True,0,0.7609223300970874,0.00407
172,0077.txt,car,False,912,not_exist,-100,-100.0,-1.0
173,0078.txt,car,only_pos,920,positive,0,0.2773109243697479,0.001501
174,0079.txt,car,False,851,not_exist,-100,-100.0,-1.0
175,0080.txt,car,lack_conf,874,True,0,0.585812356979405,0.001501
176,0081.txt,car,lack_conf,770,True,0,0.5184243964421855,0.017986
177,0082.txt,car,lack_conf,638,True,0,0.5655375552282769,0.010987
178,0083.txt,car,lack_conf,525,True,0,0.7683823529411765,0.002473
179,0084.txt,car,lack_conf,528,True,0,0.7046632124352331,0.002473
180,0085.txt,car,lack_conf,525,True,0,0.8571428571428571,0.001501
181,0086.txt,car,False,546,not_exist,-100,-100.0,-1.0
182,0086.txt,tru,False,7182,not_exist,-100,-100.0,-1.0
183,0087.txt,car,False,648,not_exist,-100,-100.0,-1.0
184,0087.txt,car,only_pos,1248,positive,0,0.29553264604810997,0.00407
185,0087.txt,tru,lack_conf,2275,True,0,0.6765327695560254,0.00407
186,0088.txt,car,False,644,not_exist,-100,-100.0,-1.0
187,0089.txt,car,lack_conf,832,True,0,0.8942307692307693,0.001501
188,0090.txt,car,False,1053,not_exist,-100,-100.0,-1.0
189,0090.txt,car,False,768,not_exist,-100,-100.0,-1.0
190,0091.txt,car,lack_conf,782,True,0,0.8029197080291971,0.001501
191,0091.txt,car,False,1053,not_exist,-100,-100.0,-1.0
192,0092.txt,car,lack_conf,1715,True,0,0.868861305990286,0.00407
193,0092.txt,car,False,682,not_exist,-100,-100.0,-1.0
194,0093.txt,car,False,3456,not_exist,-100,-100.0,-1.0
195,0093.txt,car,False,609,not_exist,-100,-100.0,-1.0
196,0094.txt,car,False,7705,not_exist,-100,-100.0,-1.0
197,0094.txt,car,lack_conf,580,True,0,0.6572769953051644,0.001501
198,0095.txt,car,False,22826,not_exist,-100,-100.0,-1.0
199,0095.txt,car,only_pos,494,positive,0,0.25013164823591366,0.001501
200,0096.txt,car,False,93852,not_exist,-100,-100.0,-1.0
201,0096.txt,car,only_pos,408,positive,0,0.35571054925893636,0.001501
202,0097.txt,car,False,92486,not_exist,-100,-100.0,-1.0
203,0097.txt,car,only_pos,368,positive,0,0.28416988416988415,0.002473
204,0098.txt,car,only_pos,391,positive,0,0.24691358024691357,0.00407
205,0099.txt,car,False,400,not_exist,-100,-100.0,-1.0
206,0100.txt,car,False,442,not_exist,-100,-100.0,-1.0
207,0101.txt,car,False,384,not_exist,-100,-100.0,-1.0
208,0102.txt,car,False,345,not_exist,-100,-100.0,-1.0
209,0103.txt,car,False,425,not_exist,-100,-100.0,-1.0
210,0104.txt,car,True,1632,True,1,0.6931757119828049,0.377541
211,0104.txt,car,False,5060,not_exist,-100,-100.0,-1.0
212,0105.txt,car,False,2268,not_exist,-100,-100.0,-1.0
213,0105.txt,car,False,24804,not_exist,-100,-100.0,-1.0
214,0106.txt,car,False,3792,not_exist,-100,-100.0,-1.0
215,0106.txt,car,False,63364,not_exist,-100,-100.0,-1.0
216,0107.txt,car,False,220,not_exist,-100,-100.0,-1.0
217,0107.txt,car,False,567,not_exist,-100,-100.0,-1.0
218,0108.txt,car,False,299,not_exist,-100,-100.0,-1.0
219,0108.txt,car,False,550,not_exist,-100,-100.0,-1.0
220,0109.txt,car,False,375,not_exist,-100,-100.0,-1.0
221,0109.txt,car,False,550,not_exist,-100,-100.0,-1.0
222,0110.txt,car,False,594,not_exist,-100,-100.0,-1.0
223,0110.txt,car,False,522,not_exist,-100,-100.0,-1.0
224,0110.txt,car,False,234,not_exist,-100,-100.0,-1.0
225,0111.txt,car,False,760,not_exist,-100,-100.0,-1.0
226,0111.txt,car,lack_conf,330,True,0,0.5818181818181818,0.001501
227,0111.txt,car,False,672,not_exist,-100,-100.0,-1.0
228,0112.txt,car,only_pos,513,positive,0,0.4034378159757331,0.002473
229,0112.txt,car,False,644,not_exist,-100,-100.0,-1.0
230,0112.txt,car,False,1368,not_exist,-100,-100.0,-1.0
231,0113.txt,car,lack_conf,2940,True,0,0.9111776447105788,0.001501
232,0113.txt,car,False,836,not_exist,-100,-100.0,-1.0
233,0113.txt,car,False,616,not_exist,-100,-100.0,-1.0
234,0114.txt,car,False,672,not_exist,-100,-100.0,-1.0
235,0114.txt,car,lack_conf,8140,True,0,0.9208026597007837,0.002473
236,0114.txt,car,False,1770,not_exist,-100,-100.0,-1.0
237,0115.txt,car,False,6600,not_exist,-100,-100.0,-1.0
238,0115.txt,car,False,6669,not_exist,-100,-100.0,-1.0
239,0115.txt,car,False,696,not_exist,-100,-100.0,-1.0
240,0116.txt,car,False,22100,not_exist,-100,-100.0,-1.0
241,0116.txt,car,False,720,not_exist,-100,-100.0,-1.0
242,0117.txt,car,False,750,not_exist,-100,-100.0,-1.0
243,0117.txt,car,only_pos,528,positive,0,0.41237113402061853,0.001501
244,0118.txt,car,False,855,not_exist,-100,-100.0,-1.0
245,0118.txt,car,False,837,not_exist,-100,-100.0,-1.0
246,0119.txt,car,False,1560,not_exist,-100,-100.0,-1.0
247,0119.txt,car,False,704,not_exist,-100,-100.0,-1.0
248,0119.txt,car,False,884,not_exist,-100,-100.0,-1.0
249,0120.txt,car,False,3458,not_exist,-100,-100.0,-1.0
250,0120.txt,car,False,1075,not_exist,-100,-100.0,-1.0
251,0120.txt,car,lack_conf,896,True,1,0.7710843373493976,0.001501
252,0121.txt,car,False,9856,not_exist,-100,-100.0,-1.0
253,0121.txt,car,False,2660,not_exist,-100,-100.0,-1.0
254,0121.txt,car,False,891,not_exist,-100,-100.0,-1.0
255,0122.txt,car,False,11544,not_exist,-100,-100.0,-1.0
256,0122.txt,car,False,780,not_exist,-100,-100.0,-1.0
257,0123.txt,car,False,9450,not_exist,-100,-100.0,-1.0
258,0123.txt,car,only_pos,561,positive,0,0.4242144177449168,0.00407
259,0123.txt,car,False,864,not_exist,-100,-100.0,-1.0
260,0124.txt,car,lack_conf,900,True,0,0.6269592476489029,0.00407
261,0124.txt,car,False,780,not_exist,-100,-100.0,-1.0
262,0125.txt,car,False,864,not_exist,-100,-100.0,-1.0
263,0125.txt,car,lack_conf,1984,True,0,0.6653225806451613,0.001501
264,0126.txt,car,False,750,not_exist,-100,-100.0,-1.0
265,0126.txt,car,False,4752,not_exist,-100,-100.0,-1.0
266,0127.txt,car,False,650,not_exist,-100,-100.0,-1.0
267,0127.txt,car,lack_conf,12996,True,0,0.9363718411552346,0.001501
268,0128.txt,car,False,648,not_exist,-100,-100.0,-1.0
269,0129.txt,car,False,720,not_exist,-100,-100.0,-1.0
270,0130.txt,car,False,648,not_exist,-100,-100.0,-1.0
271,0131.txt,car,False,943,not_exist,-100,-100.0,-1.0
272,0131.txt,car,False,616,not_exist,-100,-100.0,-1.0
273,0132.txt,car,False,2580,not_exist,-100,-100.0,-1.0
274,0133.txt,car,False,3015,not_exist,-100,-100.0,-1.0
275,0133.txt,car,False,1430,not_exist,-100,-100.0,-1.0
276,0133.txt,car,False,323,not_exist,-100,-100.0,-1.0
277,0134.txt,car,False,3431,not_exist,-100,-100.0,-1.0
278,0134.txt,car,False,580,not_exist,-100,-100.0,-1.0
279,0134.txt,car,False,4140,not_exist,-100,-100.0,-1.0
280,0134.txt,car,False,342,not_exist,-100,-100.0,-1.0
281,0135.txt,car,False,3900,not_exist,-100,-100.0,-1.0
282,0135.txt,tru,False,4140,not_exist,-100,-100.0,-1.0
283,0135.txt,car,False,5616,not_exist,-100,-100.0,-1.0
284,0135.txt,car,False,360,not_exist,-100,-100.0,-1.0
285,0136.txt,car,False,5880,not_exist,-100,-100.0,-1.0
286,0136.txt,car,False,4482,not_exist,-100,-100.0,-1.0
287,0136.txt,car,False,480,not_exist,-100,-100.0,-1.0
288,0137.txt,car,lack_conf,114235,True,0,0.89315768777035,0.002473
289,0138.txt,car,False,45315,not_exist,-100,-100.0,-1.0
290,0139.txt,car,False,11070,not_exist,-100,-100.0,-1.0
291,0140.txt,car,False,4565,not_exist,-100,-100.0,-1.0
292,0141.txt,car,False,2655,not_exist,-100,-100.0,-1.0
293,0142.txt,car,False,1610,not_exist,-100,-100.0,-1.0
294,0143.txt,car,lack_conf,1102,True,1,0.71499176276771,0.001501
295,0144.txt,car,False,850,not_exist,-100,-100.0,-1.0
296,0145.txt,car,False,667,not_exist,-100,-100.0,-1.0
297,0146.txt,car,False,572,not_exist,-100,-100.0,-1.0
298,0147.txt,car,False,441,not_exist,-100,-100.0,-1.0
299,0148.txt,car,lack_conf,380,True,0,0.6551724137931034,0.001501
300,0149.txt,car,False,368,not_exist,-100,-100.0,-1.0
301,0150.txt,per,False,2322,not_exist,-100,-100.0,-1.0
302,0150.txt,car,lack_conf,15394,True,0,0.6763558575563106,0.001501
303,0151.txt,car,False,36309,not_exist,-100,-100.0,-1.0
304,0151.txt,tru,False,290,not_exist,-100,-100.0,-1.0
305,0152.txt,car,False,6858,not_exist,-100,-100.0,-1.0
306,0153.txt,car,False,1175,not_exist,-100,-100.0,-1.0
307,0154.txt,bus,False,18832,not_exist,-100,-100.0,-1.0
308,0155.txt,car,False,28531,not_exist,-100,-100.0,-1.0
309,0155.txt,bus,False,5952,not_exist,-100,-100.0,-1.0
310,0156.txt,bus,False,2414,not_exist,-100,-100.0,-1.0
311,0156.txt,car,False,8680,not_exist,-100,-100.0,-1.0
312,0156.txt,car,False,432,not_exist,-100,-100.0,-1.0
313,0157.txt,car,False,1715,not_exist,-100,-100.0,-1.0
314,0158.txt,car,False,990,not_exist,-100,-100.0,-1.0
315,0158.txt,car,False,1666,not_exist,-100,-100.0,-1.0
316,0158.txt,car,False,270,not_exist,-100,-100.0,-1.0
317,0158.txt,car,False,1728,not_exist,-100,-100.0,-1.0
318,0159.txt,car,False,26058,not_exist,-100,-100.0,-1.0
319,0159.txt,car,False,1645,not_exist,-100,-100.0,-1.0
320,0160.txt,car,only_pos,1564,positive,0,0.016224986479177934,0.00407
321,0161.txt,car,False,1575,not_exist,-100,-100.0,-1.0
322,0162.txt,car,False,2001,not_exist,-100,-100.0,-1.0
323,0162.txt,car,False,960,not_exist,-100,-100.0,-1.0
324,0162.txt,car,False,150,not_exist,-100,-100.0,-1.0
325,0162.txt,car,False,294,not_exist,-100,-100.0,-1.0
326,0162.txt,car,False,1656,not_exist,-100,-100.0,-1.0
327,0163.txt,car,False,420,not_exist,-100,-100.0,-1.0
328,0163.txt,car,False,938,not_exist,-100,-100.0,-1.0
329,0163.txt,car,False,368,not_exist,-100,-100.0,-1.0
330,0163.txt,car,lack_conf,1645,True,0,0.7941176470588235,0.047426
331,0164.txt,car,lack_conf,416,True,0,0.874439461883408,0.010987
332,0164.txt,car,only_pos,1575,positive,0,0.015267175572519083,0.010987
333,0165.txt,tru,False,2871,not_exist,-100,-100.0,-1.0
334,0165.txt,car,False,532,not_exist,-100,-100.0,-1.0
335,0165.txt,car,lack_conf,1364,True,0,0.8378378378378378,0.006693
336,0166.txt,car,False,630,not_exist,-100,-100.0,-1.0
337,0166.txt,car,lack_conf,1364,True,0,0.866031746031746,0.00407
338,0167.txt,car,lack_conf,1160,True,0,0.7693420101229211,0.017986
339,0168.txt,car,False,748,not_exist,-100,-100.0,-1.0
340,0168.txt,car,False,1131,not_exist,-100,-100.0,-1.0
341,0169.txt,car,False,840,not_exist,-100,-100.0,-1.0
342,0169.txt,car,False,962,not_exist,-100,-100.0,-1.0
343,0170.txt,car,False,897,not_exist,-100,-100.0,-1.0
344,0170.txt,car,False,910,not_exist,-100,-100.0,-1.0
345,0171.txt,car,only_pos,936,positive,0,0.21364452423698385,0.017986
346,0171.txt,car,False,792,not_exist,-100,-100.0,-1.0
347,0172.txt,car,False,975,not_exist,-100,-100.0,-1.0
348,0172.txt,car,False,792,not_exist,-100,-100.0,-1.0
349,0173.txt,car,False,1075,not_exist,-100,-100.0,-1.0
350,0173.txt,car,False,792,not_exist,-100,-100.0,-1.0
351,0174.txt,car,False,1232,not_exist,-100,-100.0,-1.0
352,0174.txt,car,False,704,not_exist,-100,-100.0,-1.0
353,0175.txt,car,only_pos,1305,positive,0,0.11190817790530846,0.002473
354,0175.txt,car,False,520,not_exist,-100,-100.0,-1.0
355,0176.txt,car,False,1410,not_exist,-100,-100.0,-1.0
356,0176.txt,car,False,800,not_exist,-100,-100.0,-1.0
357,0177.txt,car,False,1728,not_exist,-100,-100.0,-1.0
358,0177.txt,car,False,744,not_exist,-100,-100.0,-1.0
359,0178.txt,car,only_pos,2170,positive,0,0.12816392125351547,0.001501
360,0178.txt,car,False,644,not_exist,-100,-100.0,-1.0
361,0179.txt,car,only_pos,2268,positive,0,0.08177570093457943,0.002473
362,0180.txt,car,False,1674,not_exist,-100,-100.0,-1.0
363,0181.txt,car,False,1500,not_exist,-100,-100.0,-1.0
364,0182.txt,car,only_pos,1008,positive,0,0.399822695035461,0.001501
365,0183.txt,car,only_pos,740,positive,0,0.21138211382113822,0.00407
366,0184.txt,car,False,540,not_exist,-100,-100.0,-1.0
367,0185.txt,car,False,638,not_exist,-100,-100.0,-1.0
368,0186.txt,car,False,690,not_exist,-100,-100.0,-1.0
369,0187.txt,car,False,690,not_exist,-100,-100.0,-1.0
370,0188.txt,car,False,714,not_exist,-100,-100.0,-1.0
371,0189.txt,car,lack_conf,759,True,0,0.5800193986420951,0.001501
372,0190.txt,car,only_pos,850,positive,0,0.014084507042253521,0.001501
373,0191.txt,car,False,825,not_exist,-100,-100.0,-1.0
374,0191.txt,car,lack_conf,300,True,0,0.6521739130434783,0.002473
375,0192.txt,car,False,408,not_exist,-100,-100.0,-1.0
376,0192.txt,car,lack_conf,825,True,0,0.812807881773399,0.002473
377,0193.txt,car,False,551,not_exist,-100,-100.0,-1.0
378,0193.txt,car,lack_conf,825,True,0,0.8148959474260679,0.001501
379,0194.txt,car,False,792,not_exist,-100,-100.0,-1.0
380,0194.txt,car,False,736,not_exist,-100,-100.0,-1.0
381,0195.txt,car,False,1392,not_exist,-100,-100.0,-1.0
382,0195.txt,car,only_pos,682,positive,0,0.22862725940400586,0.002473
383,0196.txt,car,False,3108,not_exist,-100,-100.0,-1.0
384,0196.txt,car,False,630,not_exist,-100,-100.0,-1.0
385,0197.txt,car,False,8442,not_exist,-100,-100.0,-1.0
386,0197.txt,car,lack_conf,621,True,0,0.796398891966759,0.006693
387,0197.txt,car,False,315,not_exist,-100,-100.0,-1.0
388,0198.txt,car,False,37260,not_exist,-100,-100.0,-1.0
389,0198.txt,car,False,432,not_exist,-100,-100.0,-1.0
390,0198.txt,car,only_pos,468,positive,0,0.425,0.002473
391,0199.txt,car,only_pos,114390,positive,0,0.4325902613864848,0.001501
392,0199.txt,car,False,609,not_exist,-100,-100.0,-1.0
393,0199.txt,car,False,384,not_exist,-100,-100.0,-1.0
394,0200.txt,car,False,875,not_exist,-100,-100.0,-1.0
395,0200.txt,car,lack_conf,384,True,1,0.6620689655172414,0.047426
396,0201.txt,car,False,1305,not_exist,-100,-100.0,-1.0
397,0201.txt,car,only_pos,345,positive,0,0.33663366336633666,0.002473
398,0202.txt,mot,lack_conf,3886,True,1,0.5610837438423645,0.017986
399,0202.txt,car,False,2340,not_exist,-100,-100.0,-1.0
400,0202.txt,car,False,374,not_exist,-100,-100.0,-1.0
401,0203.txt,car,False,2160,not_exist,-100,-100.0,-1.0
402,0203.txt,car,False,6363,not_exist,-100,-100.0,-1.0
403,0203.txt,car,only_pos,21645,positive,0,0.03249046696255548,0.00407
404,0203.txt,car,False,3840,not_exist,-100,-100.0,-1.0
405,0203.txt,car,False,31850,not_exist,-100,-100.0,-1.0
406,0203.txt,car,False,22072,not_exist,-100,-100.0,-1.0
407,0203.txt,bus,lack_conf,76140,True,0,0.5465390733234132,0.00407
408,0204.txt,car,False,1976,not_exist,-100,-100.0,-1.0
409,0204.txt,car,False,5760,not_exist,-100,-100.0,-1.0
410,0204.txt,car,False,3420,not_exist,-100,-100.0,-1.0
411,0204.txt,car,False,27450,not_exist,-100,-100.0,-1.0
412,0204.txt,car,only_pos,20160,positive,0,0.026493144317917734,0.001501
413,0204.txt,bus,lack_conf,80910,True,0,0.6025900543862645,0.001501
414,0204.txt,car,False,20984,not_exist,-100,-100.0,-1.0
415,0205.txt,car,False,3612,not_exist,-100,-100.0,-1.0
416,0205.txt,car,False,17487,not_exist,-100,-100.0,-1.0
417,0205.txt,car,False,1728,not_exist,-100,-100.0,-1.0
